Empresa;Linha;Origem;Destino;Serviço;Horario de Saída;Sentido;Dia Operante;Regiao
VIACAO PROGRESSO;RECIFE(PE) - SÃO JOSÉ DO EGITO(PE);SÃO JOSÉ DO EGITO(PE);RECIFE(PE);10200780;11:50:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - SÃO JOSÉ DO EGITO(PE);RECIFE(PE);SÃO JOSÉ DO EGITO(PE);10200815;12:15:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - SÃO JOSÉ DO EGITO(PE);RECIFE(PE);SÃO JOSÉ DO EGITO(PE);10300253;12:15:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - SÃO JOSÉ DO EGITO(PE);SÃO JOSÉ DO EGITO(PE);RECIFE(PE);10300258;21:50:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - SÃO JOSÉ DO EGITO(PE);SÃO JOSÉ DO EGITO(PE);RECIFE(PE);10200790;21:50:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - SÃO JOSÉ DO EGITO(PE);RECIFE(PE);SÃO JOSÉ DO EGITO(PE);10100257;22:50:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - SÃO JOSÉ DO EGITO(PE);RECIFE(PE);SÃO JOSÉ DO EGITO(PE);10300257;22:50:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200233;06:20:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200242;07:00:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200237;15:30:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200238;16:10:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200233;06:20:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200242;07:00:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200237;15:30:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200238;16:10:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200233;06:20:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200242;07:00:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200237;15:30:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200238;16:10:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200233;06:20:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200242;07:00:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200237;15:30:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200238;16:10:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200233;06:20:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200242;07:00:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200237;15:30:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200238;16:10:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200233;06:20:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200242;07:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200237;15:30:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200238;16:10:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200233;06:20:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200242;07:00:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);RECIFE(PE);TABIRA(PE);10200237;15:30:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TABIRA(PE);TABIRA(PE);RECIFE(PE);10200238;16:10:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;TAMANDARÉ(PE);RECIFE(PE);10100232;14:20:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;RECIFE(PE);TAMANDARÉ(PE);10100227;17:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;TAMANDARÉ(PE);RECIFE(PE);10100232;14:20:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;RECIFE(PE);TAMANDARÉ(PE);10100227;17:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;TAMANDARÉ(PE);RECIFE(PE);10100232;14:20:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;RECIFE(PE);TAMANDARÉ(PE);10100227;17:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;TAMANDARÉ(PE);RECIFE(PE);10100232;14:20:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;RECIFE(PE);TAMANDARÉ(PE);10100227;17:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;TAMANDARÉ(PE);RECIFE(PE);10100232;14:20:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;RECIFE(PE);TAMANDARÉ(PE);10100227;17:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;TAMANDARÉ(PE);RECIFE(PE);10100232;14:20:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;RECIFE(PE);TAMANDARÉ(PE);10100227;17:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;TAMANDARÉ(PE);RECIFE(PE);10100232;14:20:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TAMANDARÉ(PE) ;RECIFE(PE);TAMANDARÉ(PE);10100227;17:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO CRUZEIRO;RECIFE(PE) - TERESINA(PI);TERESINA(PI);RECIFE(PE);20200110;18:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO CRUZEIRO;RECIFE(PE) - TERESINA(PI);TERESINA(PI);RECIFE(PE);20300110;18:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TERESINA(PI);RECIFE(PE);TERESINA(PI);10201605;18:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TERESINA(PI);RECIFE(PE);TERESINA(PI);10301605;18:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TERESINA(PI);TERESINA(PI);RECIFE(PE);10301600;18:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TERESINA(PI);TERESINA(PI);RECIFE(PE);10201600;18:00:00;VOLTA;DOMINGO;LITORAL
VIACAO CRUZEIRO;RECIFE(PE) - TERESINA(PI);RECIFE(PE);TERESINA(PI);20300115;18:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO CRUZEIRO;RECIFE(PE) - TERESINA(PI);RECIFE(PE);TERESINA(PI);20200115;18:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;SANTA CRUZ DA BAIXA VERDE(PE);RECIFE(PE);10200244;21:00:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;RECIFE(PE);SANTA CRUZ DA BAIXA VERDE(PE);10200239;21:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;SANTA CRUZ DA BAIXA VERDE(PE);RECIFE(PE);10200244;21:00:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;RECIFE(PE);SANTA CRUZ DA BAIXA VERDE(PE);10200239;21:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;RECIFE(PE);SANTA CRUZ DA BAIXA VERDE(PE);10200239;21:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;SANTA CRUZ DA BAIXA VERDE(PE);RECIFE(PE);10200244;21:00:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;RECIFE(PE);SANTA CRUZ DA BAIXA VERDE(PE);10100239;21:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;SANTA CRUZ DA BAIXA VERDE(PE);RECIFE(PE);10100244;21:00:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;SANTA CRUZ DA BAIXA VERDE(PE);RECIFE(PE);10200244;21:00:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;RECIFE(PE);SANTA CRUZ DA BAIXA VERDE(PE);10200239;21:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;RECIFE(PE);SANTA CRUZ DA BAIXA VERDE(PE);10200239;21:00:00;IDA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - TRIUNFO(PE) via Santa Cruz da Baixa Verde;SANTA CRUZ DA BAIXA VERDE(PE);RECIFE(PE);10200244;21:00:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10201780;20:10:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10301780;20:10:00;VOLTA;SEXTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10201780;20:10:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10301780;20:10:00;VOLTA;SABADO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10201780;20:10:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10301780;20:10:00;VOLTA;DOMINGO;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10301780;20:10:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10201780;20:10:00;VOLTA;SEGUNDA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10201780;20:10:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10301780;20:10:00;VOLTA;TERCA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10301780;20:10:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10101780;20:10:00;VOLTA;QUARTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10201780;20:10:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;RECIFE(PE) PETROLÂNDIA(PE) via Garanhuns;PETROLÂNDIA(PE);RECIFE(PE);10301780;20:10:00;VOLTA;QUINTA-FEIRA;NORDESTE
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;SALVADOR(BA);JOÃO PESSOA(PB);10301495;18:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;SALVADOR(BA);JOÃO PESSOA(PB);10201495;18:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;JOÃO PESSOA(PB);SALVADOR(BA);10201490;18:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;JOÃO PESSOA(PB);SALVADOR(BA);10301490;18:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;SALVADOR(BA);JOÃO PESSOA(PB);10201495;18:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;SALVADOR(BA);JOÃO PESSOA(PB);10301495;18:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;JOÃO PESSOA(PB);SALVADOR(BA);10301490;18:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;JOÃO PESSOA(PB);SALVADOR(BA);10201490;18:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;SALVADOR(BA);JOÃO PESSOA(PB);10301495;18:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;SALVADOR(BA);JOÃO PESSOA(PB);10201495;18:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;JOÃO PESSOA(PB);SALVADOR(BA);10201490;18:00:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;SALVADOR(BA) - JOÃO PESSOA(PB) ;JOÃO PESSOA(PB);SALVADOR(BA);10301490;18:00:00;VOLTA;QUINTA-FEIRA;LITORAL
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10200131;19:00:00;IDA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10300131;19:00:00;IDA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10300132;19:00:00;VOLTA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10200132;19:00:00;VOLTA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10200131;19:00:00;IDA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10300132;19:00:00;VOLTA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10200132;19:00:00;VOLTA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10300131;19:00:00;IDA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10300132;19:00:00;VOLTA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10300131;19:00:00;IDA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10200131;19:00:00;IDA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10200132;19:00:00;VOLTA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10200131;19:00:00;IDA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10300132;19:00:00;VOLTA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10300131;19:00:00;IDA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10200132;19:00:00;VOLTA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10200131;19:00:00;IDA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10300131;19:00:00;IDA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10300132;19:00:00;VOLTA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10200132;19:00:00;VOLTA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10300132;19:00:00;VOLTA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10300131;19:00:00;IDA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10200132;19:00:00;VOLTA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10200131;19:00:00;IDA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10200132;19:00:00;VOLTA;QUINTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);BALSAS(MA);SÃO LUIS(MA);10300132;19:00:00;VOLTA;QUINTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10300131;19:00:00;IDA;QUINTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - BALSAS(MA);SÃO LUIS(MA);BALSAS(MA);10200131;19:00:00;IDA;QUINTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10200136;17:45:00;VOLTA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10300136;17:45:00;VOLTA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10200137;20:30:00;IDA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10300137;20:30:00;IDA;SEXTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10300136;17:45:00;VOLTA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10200136;17:45:00;VOLTA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10300137;20:30:00;IDA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10200137;20:30:00;IDA;SABADO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10200136;17:45:00;VOLTA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10300136;17:45:00;VOLTA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10200137;20:30:00;IDA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10300137;20:30:00;IDA;DOMINGO;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10200136;17:45:00;VOLTA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10300136;17:45:00;VOLTA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10200137;20:30:00;IDA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10300137;20:30:00;IDA;SEGUNDA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10300136;17:45:00;VOLTA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10200136;17:45:00;VOLTA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10300137;20:30:00;IDA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10200137;20:30:00;IDA;TERCA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10300136;17:45:00;VOLTA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10200136;17:45:00;VOLTA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10200137;20:30:00;IDA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);SÃO LUIS(MA);ESTREITO(MA);10300137;20:30:00;IDA;QUARTA-FEIRA;NORTE
VIACAO PROGRESSO;SÃO LUIS(MA) - ESTREITO(MA) via GRAJAÚ(MA);ESTREITO(MA);SÃO LUIS(MA);10200136;17:45:00;VOLTA;QUINTA-FEIRA;NORTE
